reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime
"A34KY2GT08EBSM","B000BBCTJ8","precious1","[0, 0]","this item came within time its great I got it for my mom she is currently is still using it and I order it over a year ago.","5.0","great","1396742400","04 6, 2014"
"A2RYO45PFJVLB9","B000BBCTJ8","Samuel Johnson","[0, 0]","Of the 8 headsets I've tested, this one is about average. The sound quality is slightly muffled. No worse than most of the ones I've tried, but definitely not as good as my favorite, the Plantronics Voyager 510. If you've got a noisy environment, this one probably won't satisfy. I liked the single button function and found it worked great with only a rare glitch when the headset would partially connect to the phone resulting in me being able to hear through the headset but needing to speak through the phone. (Turn off the headset and turn it back on. No need to end the call.) My partner and I both used one of these hard core for over a year in a construction environment until I broke the ear loop on mine and moved on to the 510. Considering what we put them through, I have to say that this unit holds up. I compare headsets by pairing two of them, putting one in each ear and switching between them while on the same call. This lets me and the caller hear the difference. All in all, good price, easy to use, sturdy, and most people won't notice the sound quality.","3.0","Easy to use, Sturdy, Not the best sound.","1205020800","03 9, 2008"
"A3IPI523Q6TCGX","B000BBE9C8","A. khan","[0, 0]","I just got this headset from Best Buy. I paid a little extra there because of the counterfeit scare in the online world! However, I just love the sound. Specially the bass. Most of the ear-bud style headphones suck at reproducing bass. My T-Mobile MDA has paired up perfectly. The A2DP and the volume/play/pause/mute work like charm. I would give it a 5 star but it's a little bulky for the gym. The cloth interior of the speakers will not stand the sweat for long. The shocks at the treadmill are yet to be tried out.","4.0","Excellent Bass, a Little bulky","1180656000","06 1, 2007"
"A3NXJZBRM7PK0F","B000BBE9C8","CaliforniaKid author, screw the recruiter, a...","[1, 2]","If this unit looks big in the photo, brace yourself: it's like a bad science fiction rocket ship when it arrives.  It is made of hard plastic with odd fins and protrusions everywhere.  It does not rest easily on the head.  It feels heavy and abrasive.  I am surprised that none of these manufacturers have come up with a softer, lighter material, or spent any time considering how to fit a headset to the ears and head.  Sony does a better job with its DRBT21G/B, but also falls victim to hard plastic and a hinge in the middle of the set that digs at your skull as time goes on.  Truly astonishing.I could not get the unit to pair with my top-of-the-line Sony bluetooth transmitter.  Motorola was kind enough to issue a stern warning about returning this item without calling their toll-free number.  What a waste of time.  They either don't answer the hone, or leave you hanging for long periods of time on hold.","1.0","Huge, clunky, uncomfortable and does not pair","1221091200","09 11, 2008"
"A21LAY2T4KERFL","B000BBE9C8","Chines MagnaRider","[7, 8]","These headphones are great.  There are a few annoyances that don't make these superb.First, the bad; it is true what others are saying about the comfort.  After prolonged periods of use, they may start to hurt your ears a bit.  Its not unbearable, but more like annoying.  Secondly, they are a little big, but for what they do, its understandable.  WARNING: These headphones will make you look like a tech dork.  But who cares?  They're freaking wireless.Now, with that out of the way, its time for the good parts.  The sound quality is good.  The battery life is long and wonderful(10 to 16 hours).  Charge time is short.  Charging is convenient using the same usb charger as my razr cell phone.  Only need to bring one charger on trips.  The quality is good.  This headphones seem to be constructed well.  Set up is generally easy.  The directions suck, but the only vital info I found to be missing is that pairing can take up to a minute or so.  The vocal quality is good enough.  My callers can hear me well enough, but they are  aware that I am using some sort of hands free device.Overall, I am very happy with these headphones.  I would recommend these to anyone (as long as you don't mind looking like tech dork).","4.0","Wires?  What for?","1171670400","02 17, 2007"
"A2K8P3PA7N6392","B000BBE9C8","Daniel Ruskoski RE-Born Born Again Christian","[0, 0]","I purchased this headset to use with my cell phone.  As it turns out I use it with my computer and love them.  They  are easy to use, long battery lfe and sound great.  They may be a bit uncomfortable or odd because of the back of the head design but all headphones have some kind of pressure due to the design.  The only time I notice their presure is when I wear them for a few hours.  Short term no problems.  By the way, I wear glasses so that may be the culprit.I'd buy them again.","5.0","Great headset","1205971200","03 20, 2008"
"A3V7D0LH8L7BG0","B000BBE9C8","H. Dinh shooter","[1, 3]","Never got a chance to try it because you need all the Bluetooth things on your audio devices and TV. I am sure if I know a TV that comes with Bluetooth, so you have to buy the transmiter before you can use it.Anyway, the headphone fit *snugly* on my neck. And it is uncomfortable. So, back in the box and back to Amazon.","3.0","May be nice, but did not fit","1185840000","07 31, 2007"
"A21BPMOV9NV2DJ","B000BBE9C8","H. Su Webwalker","[1, 2]","Before I have this product, I have ordinary earphones for my Moto680 cellphone which has stero radio, also I have other moto blue tooth earphone, but this one is good, long time power supply but it is more heavier than the single ear bluetooth.Volumn control is good, loud enough. single ear BT is out of control some times, you may hear nothing when you walking on the busy street or windy days. This one give you all availability.drawback: 1. when phone call comes in, you will wait for longer time than single ear BT. 2. the size is big, can not put in your regualr pocket. 3. the pad easily drops, you may lose one of the two very soon. I used glue.Anyway, it is good one, you can talk to 2 hours meeting several times with one time full recharging.I love it.","5.0","Great  Earphone I ever have had","1175817600","04 6, 2007"
"A23FB18MNBX4J5","B000BBE9C8","Mark Twain wwwumax","[0, 0]","I paired it with my computer and cell phone at the same time, both for accepting audio streams. Pairing needs some trail but finally I can bond them. The pairing and re-pairing to my phone maybe because I have a ZN5.The quality and ease of use is very good. However, I have to get use to its behind of neck design. It is also a bit heavy and painful if you don't wear it correctly. The problem is that if you don't use it for a while, you have to take it off, or the narrow collar will squeeze the neck very uncomfortably.Recommended for ease of use, sound quality.","4.0","Great product, if it can be lighter","1228176000","12 2, 2008"
"AQ6XS10RR7CE0","B000BBE9C8","Mike P. MAPRX","[0, 0]","Using it with my Blacberry 8310, it works fine, full sterio since the bb handles that.  The only problem,  The T820, does not want always pair. First device I have that does this. It will pair, but forgets to, include the sterio service transport ( kinda of important).  then it works.  The phones fit snugg, but a bit tight.  I have a  Giant head so maybe it is a bit much for me, but they seem durable","3.0","Nice when it works","1208476800","04 18, 2008"
"ASO5UIVULSB3Q","B000BBE9C8","Ronald Ih rimb1172","[11, 12]","I got the HT820 a few days ago and for the most part I am very happy with it. Contrary to what some people have said, it *does* simultaneously connect with a phone and PC. I am using a Treo 700p PDA phone and a Lenovo X60 Thinkpad with integrated Bluetooth. If it doesn't do that for you, it is most likely a driver/SW problem with your phone and/or PC. It takes two to tango and people are all too ready to blame the headset when it is just as likely to be a problem with their source.When I'm listening to music I have stored on my X60 it plays the music well and the controls all work with Windows Media Player. If I get a call, the music will pause and I can take the call on my Treo. When I end the call, the music resumes. The sound quality is decent. It's not audiophile quality, but if you want that from a $70 wireless headset, your head is screwed on wrong. It's certainly good enough for what I want it for which is casual listening while I'm working.One big plus is that the HT820 stays connected to my Treo 700p much better than my Plantronics Discovery 640. With the 640, the headset always drops the BT connection about 1 minute after ending a call. The 640 does this with my Treo 100% of the time. I am reasonably sure it is a problem with the Treo's BT so it is technically not the fault of the 640, but the HT820 appears to handle the Treo BT problem much better.A few issues I have:1) My biggest problem is that the rubber that goes over the ears has a bit of a harder edge than I would like and after a little while it gets somewhat uncomfortable. I'm going to try a little moleskin from the local Walgreen's to see if that helps.2) The sound quality of the microphone is just so-so. My friends that hear me on the other end of my calls say it sounds somewhat muffled compared to my Plantronics 640. They can still clearly hear me and understand what I'm saying, but in a relative comparison the 640 has a better sound detection circuit.Finally, I do get occasional dropouts on my music, but I know it is the BT software on my Treo again. I can see that when the Treo drops the BT connection, the HT820 tries repeatedly to reconnect and the music from my PC gets spotty until it connects and then it's fine again. The other times I get dropouts is when the X60 is doing something fairly processor intensive. I guess audio is considered low priority in the software and is one of the first things to get put on hold.As others have mentioned, there is a noticable lag in the audio when you are watching video or playing games. This is expected because of the extra encoding/decoding step that has to happen when you send it digitally over BT and then the headset has to decode it again. I would say BT headsets in general are best for listening to pure audio since there is nothing visual to be in sync with. They are OK for video if you can deal with the slight delay in the sound. It kinda looks like those old kung fu movies where peoples' mouths will move slightly ahead of when you hear what they are saying. Any BT headset is going to have this issue until they come out with software and system design changes that compensate for it.I have tried it with some games and they are OK for turn-based games like Galactic Civilizations where the audio is not crucial to the game action. However, BT headsets are currently not good for real time games like first-person shooters since the audio delay messes me up. Gotta stick to low-tech analog headsets for that.Overall, it is very good but not perfect. If it weren't for the over-the-ear comfort issue, I would give it a 5.","4.0","Almost perfect","1185235200","07 24, 2007"
"A2WHCYK6J8MKZ5","B000BBE9C8","Terris Linenbach devguy","[34, 34]","Durable.  Sounds great.  Mic provides good sound for those on the other endof the connection.  I like the wrap-around fit (walkman-style headphones look dorky - wrap around is better).  Although.. after 30 minutes the tips of my ears can become sore which I am learning to cope with.  I use it with Motorola L2 cell phone and Anycom 250 USB dongle for Skype.  This is the one to get.  I had a competing Plantronics product -- in fact two of them -- but they both broke in the same place due to the use of plastic in high-stress areas.  The Motorola design is much smarter.","5.0","Love it!","1168905600","01 16, 2007"
"A1EA5OZDASEEMY","B000BD3210","Andytech","[1, 1]","I got this headset last week Wednesday and have been using it ever since.  I read a lot of reviews and found as much information as I could about this before even ordering it.  And after reading very mixed reviews, I just had to find out for myself.So here it is:I use it with my Motorola Q, which is also not a bad phone, and it works perfectly fine with it.  It paired up without any problems and stays connected when you want it to stay connected.  I have not had the opportunity to really test out the battery life yet, but I have tested it for approx 2 hours in between charges and it holds up fine for 2 hours.Incoming sound quality is perfect.  Actually a little too loud, but you can just lower the volume.Outgoing sound is also much better according my girlfriend who has heard me on my previous Sony HBH-660, and she says that the sound quality is much better.  Even when I have my windows rolled down going 65, she says she can hear me fine, although she says it sounds like I have the faucet running.  So I do question how the DSP itself works since it doesn't really filter out the windnoise.The system itself is pretty sleek and gives you multiple charging options.  So there should be no worry of running out of battery unless you talk consistently for more than 3 hours at a time.One gripe I do have is the button and the plastic.  The button should be easier to press and should require as much pressure as it does.  The plastic seems kind of cheap, which is probably what makes the thing so light, you barely even notice you have it on. So they should have use better plastic with better chrome paint that doesn't scratch or chip off.Overall, I give it 2 thumbs up and the best headset I have used so far.","5.0","Great headset in a not so great package.","1152489600","07 10, 2006"
"A38WMUZMGCEIF6","B000BD3210","Chris M. Koehncke","[12, 12]","At airports watching people talking into space with some huge clam attached to their ear with a flashing blue light swore me off bluetooth. This headset from Plantronics is extremely small, nicely packaged, it paired immediately with my Blackberry 7100t.The packaging is very cleverly done and the headset itself is a simple silver cylinder and weights a mere 9 grams. Audio quality was high and a recent 7100t software upgrade increased volume levels to more than acceptable. A variety of included ear pieces ensure you're likely to find a comfortable fit. I've been getting about 2-3 hours of talk time on a single charge which while not perfect is adequate for most people.As a small minus, the button to connect/disconnect/turn-on or off takes a bit of getting used to as it feels a bit mushy missing a positive click to confirm your selection.If you're worried about compatibility, the Plantronics website provides a pull down selector for mfg/phone to confirm.","5.0","Small, good audio quality","1132617600","11 22, 2005"
"A55K1WFN6IS5L","B000BD3210","Dan L. Nichols","[7, 7]","This is my second BT ear set.  My first was a Motorola with deficiencies in volume, talk time, not to mention how awkward it was to store when not in use.Plantronics has taken care of all of these areas.  This unit is plenty loud, even when traveling in a noisy vehicle at highway speeds.  The pen type slip case that goes in a pocket or clips on a shirt at the neck line is a good Idea.  By using rechargeable batteries (slides into the pen-style carrier) you don't even need to purchase a car charger or home charger.  I've purchased a small portable charger that goes into the computer bag I travel with.  Every morning, I replace the battery and the head set stays charged all day long.  When I say all day long, I mean it.  I'm on the phone over 3,000 minutes every month ... occasionally as much as 5,000 minutes. I love the Mute feature too; most BT head sets don't have this.The ear insert is the only thing I worry about down the road.  It is always exposed and vulnerable.  Not to mention the fact that it will probably discolor as it ages.  This is the only reason I don't give it five stars.  But, in fairness, if having the insert is the reason for the great volume ... I wouldn't have it any other way.I have been using this product for over a month now and I recommend it highly.Plantronics, one recommendation for you; make the battery rechargeable so I don't have to change it out every morning.  Charge me for it, its all good.","4.0","A Very good product","1138492800","01 29, 2006"
"AXMVY1CH5125B","B000BD3210","Dr. Sam Beckett Hoping for that last leap home","[87, 90]","A great headset - if used in a quiet environment. At the above price, it's a bit expensive, but an excellent value. It should have come with a USB charger adapter included; instead, this is supposedly available as an add-on accessory, yet can't be found for sale anywhere. My report card:Design: A-, very simple and lightweight design. Buttons are few and usable, after some practice. Comes with 4 different adapters for OEM phone chargers, which is a novel yet cumbersome approach. Includes additional accessories for a more custom fit. Carrying pocket doubles as charging station; headset fits dangerously loosely inside, and the pocket itself doesn't clip securely onto shirt pockets or belts. An aluminum carrying case is provided to keep everything together.Aesthetics: A-, it's a tiny and stylish piece.Build quality: B+, the materials look more solid than they are. Construction is fair.Comfort: A+, the most comfortable and stable headset ever. Multiple ear gels aid in attaining a custom fit that is quite secure. An earhook is also provided for added stability, but probably won't be needed.Compatibility: A, no problems pairing or using this headset. Full handsfree functionality is available, but controls differ greatly for different functions and take some learning.Outbound sound quality: B+, callers can hear me great, along with any other noises in the environment. Lack of noise cancellation makes this headset worthless in, for example, a crowded room. No echo whatsoever, though.Inbound sound quality: B, volume is beyond plentiful. Inbound voices are rich in bass but *completely* lack crispness. Frequent static regardless of range or line-of-sight.","3.0","Great unit EXCEPT for the sound quality!","1137369600","01 16, 2006"
"A1OZA52DFY3SHD","B000BD3210","Gaz Rendar","[8, 8]","I purchased this headset from Amazon for about $80 and have had it for over a month.  I pair it with my RAZR and Uniden's cordless ELBT595.  I've been highly pleased with it's performance.BLUETOOTH PAIRINGThis was extremely easy and handled through the one master button at the top.  Hold it down until it flashes red and it will pair with your phone.  Answer calls by pushing the button, and hang up by pushing the button.  Simple as that.  I've gotten consistent call quality within a range of 10 feet from the phone, and haven't experienced any interference from WiFi networks.VOLUMEI think the biggest problem with bluetooth headsets is that they are not loud enough.  I tried several different bluetooth headsets that my friends have, most noteably the Motorola HS850 and H700.  Those work well but I still have a hard time hearing people when I'm driving in a car, or there is a low level of ambient noise in the background.  The greatest feature of the Plantronics 640 is that it fits in your ear, and is therefore probably twice as loud as any other headset I've tried.  I can hear while I'm driving in the car, and usually don't even have to put it on it's loudest setting.  You can also mute the headset by pushing the up and down volume buttons simultaneously.COMFORT/FITI was skeptical about the fit of this headset.  I never liked earbud headphones (think iPod) as they fail to stay in my ears whenever I have to move around.  That's why I was astonished that the Plantronics 640 stays in my ear without any problems.  And it is very comfortable as I've worn it for periods over 1 hour and have not had any irritation.  Since it fits in your ear, and not over it, you can easily wear sunglasses with it (great for driving).  If I know I'm going to be highly active while wearing the headset, I will put the optional over-the-ear clip on it, but for most instances it is not necessary.DESIGNThe 640 is small and light, and stylish enough for me.  The headset comes with a bevy of attachments and a carrying case.  The headset fits into a pen-clip holder that serves two purposes.  First, you can carry your 640 in your shirt pocket if you wish (and look extremely nerdy I might add).  But the pen clip adapter is the common link to charge the headset.  Put the headset into the pen clip and you can now charge it with the included AC adapter, or you can add one of the extra attachments to the pen clip so that you can use your phone's charger to also charge the 640.  Almost all phone types are supported.  There is also a AAA battery adapter that can link up to the pen clip and be used to charge your 640.  The battery life of the headset itself is great; I've talked on it for about 5 hours and the headset still didn't die.PROBLEMSThere are few and they're nit-picky ones.  It's unfortunate that the adapter to use the RAZR's mini-USB phone charger to charge the 640 is not included.  You can buy one off eBay for under $20, though.  The pen clip adapter is ok, but not the absolute best way to carry your 640 around.  It fits in any pocket, and protects the mic, but does not cover the earbud side of the headset.  Therefore, I usually carry the 640 in the small case it comes with.  But this case holds ALL the attachments and it would be nice if there was something smaller to transport the headset alone that protected the entire headset and was smaller than the full case.  Some people have also complained that the mic picks up lots of ambient noise.  I find this to be the case of all headsets, bluetooth or corded.  If you're in a crowd, people are not going to be able to hear you on your cell phone or bluetooth headset--they are going to hear the crowd.  I believe there is a new 645 model that has some noise-cancellation features, but that is done with digital software processing, not filters physically sitting on the mic.OVERALLI don't think the perfect bluetooth headset has been produced yet.  But I'm giving this one 5 stars because as of June 2006 this one is reliable and is undoubtably the loudest headset out there.  My hearing is just fine, but if the volume on your headset or cell phone is the biggest sticking point with you, then this is probably the best headset you can get.  If you can get this headset for $80 or less, I highly recommend it.","5.0","The best bluetooth headset I've tried","1149638400","06 7, 2006"
"APGPEJS55U2SF","B000BD3210","Jeffrey Liss","[6, 6]","I'm very impressed with this headset. The set up was simple on my SE K700i phone. I just paired the two devices and added it on in handsfree mode. This headset is light and extremely comfortable in my ear. Just move the gel earpiece to the left if you use it in your right ear for additional comfort. Conversely, move the gel earpiece to the right if you use it in your left ear. It fits so well in my ear that I don't have any need to use the ear loop.The sound clarity is great. Everyone I talk to says they hear me very well. I just needed to raise the volume up a little to hear everyone perfectly. I don't hear any static whatsoever when I use this headset in my wifi and bluetooth networks at home.Plantronics gives you a lot of charging options. I use the SE charging adapter, which I snapped on at the bottom of the little pocket case, so I could use one charger for two gadgets. This headset comes with a Nokia, Samsung, Siemens and Sony Ericcson adapter for charging. The headset also comes with its own charger, in case you don't own one of these 4 phone models, which you can use in any wall outlet. I tried that method of charging and it works fine too.This headset also comes with a mobile charger case, where you use a AAA battery. I didn't try that method of charging since I have a SE car charger which works well with the included SE adapter.Voice dialing works fine. That's important to me since I'm a mobile professional who spends a lot of time traveling in my car.The headset does beep right before you make a call. It also beeps right before it signals for the name you want to call. I don't find that irritating, as one other reviewer mentioned. That's just how the headset operates. And let me emphasize that this headset works great.It is the best bluetooth headset I've ever owned.","5.0","The Best Bluetooth Headset","1135468800","12 25, 2005"
"A2OS3TIVAKUAHG","B000BD3210","J. York","[5, 5]","I bought this headset for my wife for her to use with a Samsung A900 (the blade).  The earpiece is extremely small and comfortable and the battery life is long enough for her to talk on it over an hour each day.  She charges it each night.  The sound through this headset has a typical bluetooth tinny aspect that overly compressed digital sound has but it is in-line with what I've observed on other bluetooth headsets.The number of adapters and the clever battery-powered charger attachment help this headset stand out from the crowd.Setup is a breeze and it is very easy to use.  She is not a technophile but she loves her handsfree Plantronics 640!The unit would be 5 stars if the sound quality were better.  I also wish it had multipoint like the 5xx-series from Plantronics.","4.0","Nice bluetooth headset","1155772800","08 17, 2006"
"ANDBFTH0WTURV","B000BD3210","lh -lh-","[6, 6]","I am a previous user of the Logitech Mobile Freedom headset (lost from dropping it in a movie theatre) and of many others so I do know what a bluetooth headset should be.First impressions:  I liked the size of the headset and the spiffy metal case where you can store all the included trinklets.  They even give you a mirror on the back of the case (I guess so you can see how cool you look with the headset).  Out of the box, it's easy to setup.  Took about 1.5 hrs to charge the headset.Pros:  This headset is light, small, and well designed.  The ear gel isn't intrusive like the old Jabras.  I would say it's like an earphone that you would use for mp3s, except it's made out of rubber which is good so it won't slip out.  they give you 2 other gels if the default doesn't fit.  I have a small set of ears, and the default is perfect.  It pairs easily with my LG PM 325 (Sprint Phone).  I don't notice a difference between this and my old Logitech in terms of sound quality, meaning the quality is excellent.  They heard me, I heard them, it was clear, no static.  If you DO get static it's just the downfall of BT technology (wi-fi, walls, or microwave interference).  It also comes with 4 different charging attachments for Motorola, Nokia, Siemens, and Sony Eriksson.  You can also use the power adapter they supply which works well.  I like the pen/marker sized charger you can put it in, and though I can't see myself using the AAA battery option to charge, it's great to be able to charge it anywhere if need be.Cons:  Well, here it is:  I wish there was a wind guard.  This would be a great feature to have since it's so mobile, and wouldn't it be better if we could use it outdoors?  Foam isn't that expensive to add...  Secondly, there should have been noise reduction feature.  Trust me, it pick up everything; dishes in the back, people talking, stereo, blah blah.  Oh well.  Otherwise it's great. .  Other than that, the price is the biggest con.  I got it here when J&R; had it for $69.  But $89?!  Ridiculous.  Even $70 is high for a BT headset these days.  But hey, you pay for the look, feel, and fit.If you don't care about obtrusiveness, get the Logitech Mobile Freedom.  It's cheaper.  One thing that was different is that the Logitech after finishing a call, sometimes it would disconnect from my phone (the BT connection I mean) which was annoying if I wanted to make another call right away.  With this plantronics 640, I don't have that issue which is awesome!","4.0","Great headset - but there are realities to it","1137110400","01 13, 2006"
"A12EQ8T42T70GZ","B000BD3210","Lynn B. Lynn","[4, 4]","I like the in the ear approach. It's extremely comfortable. You have several options as far as finding a comfortable fit. It comes with a portable charger, which is a prelude to things to come.I could hear any caller without problems but in noisy environments they couldn't hear me. In a quite environment it worked very well. The battery is terrible. Their listing is up to 3 hours. There's no way you can get that much talk time out of this. I heard allot of static. I couldn't wear my phone in the holster because of that.I'm a frequent business traveler and it doesn't work well for my needs. However, it does have some positive traits. The main two problems are extraneous noise problem and poor battery life. So if you're not in a loud area or heavy user it's a great headset.","3.0","Good headset but not for noisy environments","1149120000","06 1, 2006"
"A27H0T39U3FZB5","B000BD3210","P. MSakamoto boy clothes","[12, 17]","After reading the stellar reviews for the Discovery 640 both on Amazon and Cnet, I bought one and took off for home. After charging it up and attempting sync with my Motorola v360, I found I couldn't get it to work. I re-read the manuals for the 640 and for my v360 to see if it was me. Then I went on the web to see if I had some compatibility issue. It then occurred to me that I might have actually gotten a bad piece of electronics - which is a pretty rare occurrence nowadays. I was able to cross check the Discovery and my phone with a friend's bluetooth headset (Moto HS820 and v600) and found that the Plantronics was the culprit.Bottom line: check before you get too far from the store. Since it is usually a hassle to return items via mail order, i would only buy from a brick and mortar store.Here is a tidbit you might want to know about bluetooth chips (ICs) - they are not always fully tested! I am directly involved in the semiconductor testing industry and have been for many years. Bluetooth chips, and many other relatively low cost consumer semiconductor devices, are NOT fully tested. Instead, the lots of devices are sample tested to statistically insure that a very high percentage are good. This is in direct contrast to higher value chips, such as Intel, AMD and PPC microprocessors, that are much more fully tested at multiple steps. The low cost nature of bluetooth chips (as well as many mp3, 802.11, etc.) really mandates the sampled test approach. For the most part, we get away with it. In the case of the unit I bought, it was not sufficient. The fact that I got a defective finished headset means that it is unlikely that Plantronics does 100% testing of its finished headset in addition to the known fact that the IC manufacturer they use is unlikely to do 100% testing. Once again, check it before you leave the parking lot.I will try one of these again as soon as they are back in stock and report on it again if I get a functional unit.","3.0","Check before leaving store","1132358400","11 19, 2005"
"A3MB6YO0XHVZ4Q","B000BD3210","Rich M Rich M","[3, 5]","I read the reviews here and other sites and bought this headset, my first bluetooth headset for my samsung 870 phone. Came with a lot of adapter accessories for different phone chargers except the samsung models. So that was all useless to me. Nice silver case which looked good but also useless to me since I'm not going to carry an extra box around when I'm trying to simplify.ProsPairing was a breeze.Sound quality excellent with the windows of your car closed.no real complaints.ConsWith the windows of your car down it was hard for the caller on the other end to hear you, or the radio on for that matter.I could really never find a comfortable fit for my ear so guess what happened,The day we bought a 6ft Christmas tree I lost it....... fell out of my ear for the first time in public and now all I'm left with is a shiny silver case and a bunch of junk","4.0","It is a good headset but....","1165968000","12 13, 2006"
"A3INN916E4VION","B000BD3210","S. Kosloske","[16, 16]","I was using a Jabra 250 before this one, but ended up breaking the Jabra accidently (it's a good product itself, by the way), so wanted to get something to replace it.I was drawn to the coolness factor of the Plantronics, the nice case, the attachments, the little holder with clip, etc.  And the fact that it's so small.  Also, i've used Plantronics headsets for many years and they make a great product.It's not perfect, which is why I give it a 4 out of 5.  But it does work well, and it's so small and lightweight you barely notice it's there.  The 3 earbuds give you a pretty good range of sizing, in my opinion, but the ear-clip thing is not that great.  It's much better just balanced in your ear with the right size earbud.No, you can't use it outside on a windy day, but you can't use ANY headset like that, well, maybe some of the higher end noise cancelling units, but not something this small.  The reviews that knock that fact are not being fair.  It works great for what it's designed for, and if you need to use it in bad conditions, get a noise cancelling headset, or you will never be happy.Paired up with my Treo 650 with no problems, and actually works better than the Jabra with my Treo.  The Jabra would want to be 'reset' before every call, or it would default to the built in mic, but the Plantonics just works once it's turned on.  And when you get a call while wearing it, just hit the easy to find button to answer and again to hang up.  Works fine.","4.0","I like it","1142208000","03 13, 2006"
"A2Y8EGG96GD6T1","B000BD3210","Todd","[0, 0]","I just got this from Amazon. I have a Treo700wx(sprint) and set up was a breeze and comfort of earpiece is excellent. However, I keep losing the connection between the 640 Headset and Treo. The Headset beeps in my ear everytime the connection is lost and it happens often.  I double checked the connection and everything is set up per the instructions.  Just wondering if I have a defective unit or if there is anyone else experiencing the same problems.","1.0","Losing connection to handset within 1 foot range","1173830400","03 14, 2007"
"AJFDCYMYCQ8E9","B000BDDSWS","DrBear","[0, 0]","A very lightweight and thin case. Very good fit while still easy to remove from the case. The texture on the back improves grip and I have the feeling that the Nexus is well protected.","4.0","Very good 'bumper style' case.","1358726400","01 21, 2013"
"A10HK7ADIKZKOR","B000BDDSWS","Evan Parnell","[0, 0]","fits like a glove, good design, just got it today and im impressed. i really like how it seperates the volume up and down buttons as well as the power button. also makes them easier to push. i wouldnt trust it to save the screen from a 3 foot drop but for ordinary use i think it will serve me well.. also the material has a good feel to it. and its not to slippery.","5.0","fits like a glove","1379376000","09 17, 2013"
"A22MJN318D9ABE","B000BDDSWS","Felipe Korzenny","[0, 0]","If you do not expect to be bashing your Nexus 7, this is a great and convenient wrap for it and it looks good .","4.0","very convenient","1367712000","05 5, 2013"
"A1Z3598J0371ND","B000BDDSWS","Jeffrey","[0, 0]","it is a nice rubber case that fits snugly around my nexus.I like it and it will protect it from small drops and bumps. I would by no means expect it to protect it from a full fledged fall or smash against concrete. good for me I don't plan on throwing it or dropping it from any heights I just seem to have little slips and this is good for that. I am happy with the product","5.0","form fitting case","1361491200","02 22, 2013"
"A3H2BWZ5ZMVIHP","B000BDDSWS","JSantos","[0, 0]","I put this on yesterday and it was a good fit....hopefully it will protect to a certain point and keep it clean.","4.0","Boxwave Rubber gel skin for my Nexus 7 tablet","1354752000","12 6, 2012"
"A2GVVAO242EK1D","B000BDDSWS","J. W. Mullins","[0, 0]","This case cover is very thin and I imagine would only protect from scratches and the smallest of bumps. It fit my Nexus quite well, to the point it was causing me some trouble to get it over the edges of my screen cover. But once done I am happy with it. There is no excessive movement, the buttons work easily still and the cut out for the speaker and plug ins work perfectly. It also gives some extra grip to the rather slick Nexus, making one hand operation and reading safer and easier.","4.0","Thin and simple","1368316800","05 12, 2013"
"AZOFNVDHKYKNL","B000BDDSWS","Onir Pernia Onir Pernia","[0, 0]","I honestly love this case. At first I was sort of skeptical about its back design, now I get it though, it obviously needs the two textures to add grip and the other one to make it smooth enough to fit into your pockets with no additional friction to it.","5.0","Awesome case!","1371600000","06 19, 2013"
"A1S9K0RY56D9U6","B000BDDSWS","Robert Hicks","[0, 0]","With TPU cases it's usually a hit or miss.  With this one, my Nexus 7 is a happy tablet.  The back area has a flat, slick, X area while most of the sides retain a textured area that works very well when holding in your hand.  I often surf the web or watch videos while in bed and have had no problems with the case being slippy.  For the money this is a great case and probably the best you will get under $10.","5.0","Very good skin","1355702400","12 17, 2012"
"AI7P557W8W1LR","B000BFHEFI","Amazon Customer","[0, 0]","Fits my Galaxy Note 3 but just doesn't want to stay on the window...keeps falling off.  Not much good if it keeps falling off.","2.0","Continues to fall off window","1386547200","12 9, 2013"
"A3MHUPMT3OJ80Q","B000BFHEFI","ammarious","[0, 0]","This product is really good and easy to use. 2 of the 3 provided solutions work perfectly. However, the circular adhesive console/dash disc is useless because the suction base terminal is heavy and the disc keeps falling. I am not using it anyway, therefore this product deserves a 4/5.","4.0","Arkon Windshield Suction Console","1307491200","06 8, 2011"
"AETLLTFXXOS7R","B000BFHEFI","jharmon jharmon","[0, 0]","This replace the piece of junk clingo that would warp everytime it hit the sun.  I am overally pleased with the product.  The flexible neck is a bit stiffer than I would have liked, but maybe it has to be that stiff to hold the phone.","4.0","Decent Product for Droid Razr Maxx","1355184000","12 11, 2012"
"A3KNKUBW6RB1ZW","B000BFHEFI","jlloyd50","[0, 0]","This is large enough to hold my I pod touch in an otter box case and my mytouch with out a problem, so my guess is it can hold just about any portable device or cell phone on the market. The grips work well and I have only had it fall off once, but then I licked it and put it back on and haven't had any problems sense. I don't use the vent holder but it looks like it might work if I played with it for a while.","5.0","Holds up well","1264550400","01 27, 2010"
"AKR1784RF0DSA","B000BFHEFI","Willem","[0, 0]","Using it with the Nokia N97, the left mount side covers de unlock botton and the right mount side presses the camara botton. After installing an unlock application the issue with the ulock botton got solved. To solve the camara problem some foam material had to be cut out.Update 27.05.2011 - Works great with iPhone 3GS, even in protective leather casing.","3.0","Not so good for Nokia N97","1284249600","09 12, 2010"
